title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
United River Adventure,4.0,2,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
Himalaya Asuka Treks & Expedition P Ltd,5.0,2,"['Canyoning & Rappelling Tours', '4WD, ATV & Off-Road Tours']",False,False,False,True,False,False,False,False,False
Himalayan Unforgettable Adventure,5.0,2,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Everest Base Camp Heli Tour with Travel Beyond,4.5,2,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
Enjoy Nepal Treks,5.0,46,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Himalaya Heaven Tours & Treks,2.5,3,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Greenline Tours,3.0,62,['Bus Services'],False,False,False,False,False,False,False,False,False
Clear Sky Treks & Expedition,5.0,126,"['Cultural Tours', 'Helicopter Tours']",False,True,False,False,False,False,False,False,True
Muktinath Temple Tour,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Bajrayogini Pashmina,1.0,1,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Travel In Nepal Treks Pvt Ltd,1.0,1,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Abbey International Treks & Expedition,5.0,19,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Explore Manaslu,5.0,57,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Namaste Nepal Travels and Tours,5.0,6,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Success Travels & Treks,5.0,1,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Bunk Tribe,1.0,1,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Everest Himalaya Treks,5.0,6,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Adventure Dream Himalaya Treks,5.0,12,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Talixo - Kathmandu,1.0,1,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Himalayan Summit Treks And Expedition,5.0,9,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
World Favour Travel & Tours,2.5,4,"['Adrenaline & Extreme Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Harmony Spa,2.5,7,['Spas'],False,False,False,False,False,True,False,False,False
Thrillhimalayacom,5.0,1,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
Cashmere heaven,4.0,5,['Adrenaline & Extreme Tours'],False,False,True,True,False,False,False,False,False
Vaishali Travels & Tours,5.0,1,"['Taxis & Shuttles', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
Mountain Safari - Day Tours,3.0,0,"['Safaris', 'Nature & Wildlife Tours']",False,False,True,True,False,False,False,False,False
Sixth Sense Travel & Trekking,5.0,4,"['Adrenaline & Extreme Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Airlife Adventures,5.0,1,"['Helicopter Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Peaceful Nepal,5.0,1,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Muktinath Yatra,4.0,1,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
EVEREST HELI CHARTER,5.0,4,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
Wildpath Adventure - Kathmandu Day Tour,5.0,26,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Trek Nepal,3.0,0,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
imaginenepalteam,3.0,0,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Save Himalayan Travel & Tours Pvt Ltd,3.0,0,"['Parasailing & Paragliding', 'River Rafting & Tubing']",False,False,False,True,False,False,False,False,False
Everest Tour Nepal,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Himalayan Steps,5.0,31,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
Nepal Trekking & Expedition,5.0,1,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Shivam Group Holiday,3.5,13,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Sun Nepal treks,3.0,0,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
Himalayan Sherpa Holidays,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Sherpa Khangri Outdoors,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Trek of Nepal,3.0,0,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
BusSewa,3.0,0,['Bus Services'],False,False,False,False,False,False,False,False,False
Sahas Travels & Tours,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Across The Himalayas Treks,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Kharpunath Travels and Tours,3.0,0,"['City Tours', 'Historical & Heritage Tours']",True,True,False,False,True,False,False,False,False
Mahalaxmi Vehicle Service,3.0,0,"['4WD, ATV & Off-Road Tours', 'Taxis & Shuttles']",False,False,False,True,False,False,False,False,False
Star Adventure Asia Treks,5.0,1,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Nepal Travel Team,5.0,3,"['Climbing Tours', 'Hiking Trails']",False,False,True,True,False,False,False,False,False
Sapana Holiday Tours and Travel,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Bold Himalaya Treks and Travels Pvt Ltd,3.0,0,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
ABC Adventures Pvt Ltd,3.0,0,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Everest Hardwear,3.0,0,['Private Tours'],False,False,True,False,False,False,False,False,False
Nepal Trekking Trails (P) Ltd,5.0,5,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
VX Tours,5.0,1,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
eNepaltour,5.0,1,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Ticino Treks and Expedition,5.0,1,"['Taxis & Shuttles', 'Boat Tours']",False,False,False,False,False,False,False,False,False
SevenOn Tours - Day Tours,3.0,0,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Himalayan Little Buddha Treks And Expedition,1.0,1,"['Adrenaline & Extreme Tours', 'Hiking Trails']",False,False,True,True,False,False,False,False,False
Lama Treks & Expedition - Day Tours,5.0,2,"['Climbing Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Shree CC Handicraft,4.5,2,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Himalayan Luxury Holidays,5.0,4,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Pashmina In Nepal,5.0,3,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Worldly People,5.0,14,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Great Escape Tours and Travels,5.0,9,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Nepal Adventure Trek & Expedition (P) Ltd,5.0,4,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Serku Sherpa,5.0,1,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
SHERPA GUIDE SERVICES,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Glorious Wellness Spa,5.0,1,"['Health Clubs', 'Yoga & Pilates']",False,False,False,False,False,False,False,False,False
Mystique Voyages Pvt Ltd,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Nepal New Generation Treks and Adventure,5.0,1,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Wildlife Safari Bardia,5.0,3,"['Eco Tours', 'Nature & Wildlife Tours']",False,False,False,True,False,False,False,False,False
Paramount Holiday,3.0,0,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
Deepak Aryal,5.0,1,"['Sports Camps & Clinics', 'Beer Tastings & Tours']",False,False,False,True,False,True,False,False,False
Off Road Nepal,3.0,0,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
NTB Adventures,5.0,22,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
S Nepal Tours & Travels,5.0,1,"['4WD, ATV & Off-Road Tours', 'Bike Tours']",False,False,False,True,False,False,False,False,False
Best Trekking in Nepal,5.0,15,"['Cultural Tours', 'Climbing Tours']",False,True,False,False,False,False,False,False,True
Nepal Mountain Biking,3.0,0,"['Multi-day Tours', 'Bike Tours']",True,False,False,False,False,False,False,False,False
Beyond Himalaya - Day Tours,5.0,6,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Khumbu Nangpala Trekking and Expedition,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Woodcarving Studio,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Isha Center,3.0,0,['Lessons & Workshops'],False,False,False,False,False,False,False,True,False
Adventures Himalaya,3.0,0,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
The Target Arena,3.0,0,['Game & Entertainment Centers'],False,False,False,False,True,False,False,False,False
Undercover Kathmandu & Swayambhunath Day Tour,3.0,0,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Nepal Himalaya Trek - Private Changunarayan Day Hiking,3.0,0,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
El Yak,3.0,0,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
Tiger Trek - Day Tours,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Mandala Pashmina & Handicrafts,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Trip and Trek - Private Day Tours,3.0,0,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
National Woodworking Museum,3.0,0,['Speciality Museums'],False,False,False,False,False,False,False,False,False
Nepal Visitors Private Day Tours,3.0,0,['Visitor Centers'],False,False,False,False,False,False,False,False,False
Kathmandu Pashmina Collection Center,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Aura Reiki Yoga Nepal,3.0,0,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
Ultra modern handicrafts,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Triten Norbutse Monastery,3.0,0,['Religious Sites'],True,True,False,False,False,False,False,False,True
Adventure Milestone - Day Hike To Namo Buddha,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Age Holidays Day Tours,3.0,0,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Cross Country Tresks and Travel Expedition Pvt Ltd,3.0,0,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
About Nepal Treks,3.0,0,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Happy Women Handicraft,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Easy Heli Charter Service,3.0,0,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
Nepal Mandala Travels - Day Tours,3.0,0,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Take Me Trekking Ltd,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Buddha Nepal Treks - Nagarkot Day Tours,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Sunrise Transport and Tours Service,3.0,0,['Private Tours'],False,False,True,False,False,False,False,False,False
Beyond Himalaya,3.0,0,"['City Tours', 'Historical & Heritage Tours']",True,True,False,False,True,False,False,False,False
White Stone Holiday Nepal,3.0,0,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Infinite Tours and Travels,3.0,0,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Zeabrose Leather Boutique,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Purna Work Shop,3.0,0,['Art Galleries'],True,True,False,False,False,False,False,False,True
Marker Stone - Day Tours,3.0,0,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Encounter Karma Treks,3.0,0,"['City Tours', 'Nature & Wildlife Tours']",True,True,False,False,True,False,False,False,False
Absolute Himalaya Treks,3.0,0,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
12d Cinema,3.0,0,['Movie Theaters'],False,True,False,False,True,False,False,False,False
Trip to Everest,3.0,0,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Sound Planetarium,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Land Rovers Overland,3.0,0,"['4WD, ATV & Off-Road Tours']",False,False,False,True,False,False,False,False,False
Lost Paddle Adventure,3.0,0,['River Rafting & Tubing'],False,False,False,True,False,False,False,False,False
Nagarkot Hiking,3.0,0,['Hiking Trails'],False,False,True,True,False,False,False,False,False
Chakrapani Ayurveda Nepal,3.0,0,['Spas'],False,False,False,False,False,True,False,False,False
Virtue Travels & Tours Pvt Ltd,3.0,0,"['City Tours', 'Hiking & Camping Tours']",True,True,False,False,True,False,False,False,False
Kathmandu Private Day Tour Package,3.0,0,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Shin Travels and Tours - Day Tours,3.0,0,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Car Mandu,3.0,0,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Alpine Exodus,3.0,0,"['Cultural Tours', 'Hiking & Camping Tours']",False,True,False,False,False,False,False,False,True
Trek Holiday Nepal,3.0,0,"['Adrenaline & Extreme Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Nepal Vehicle Hire,3.0,0,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Freedom Nepal Treks and Expedition,3.0,0,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
Veggie Nepal,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Himalayan Independent Guides,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Karma Eco Adventure,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Beatific Slimming and Spa,3.0,0,['Spas'],False,False,False,False,False,True,False,False,False
Friendship Trekking,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Nepal GoGo Treks,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Muktinath Yatra,3.0,0,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
The Matrix Adventure,3.0,0,"['Cultural Tours', 'Eco Tours']",False,True,False,False,False,False,False,False,True
Travel-In Travel-Out,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Rainbow Thanka Gallery,3.0,0,"['Speciality & Gift Shops', 'Art Galleries']",True,True,False,False,False,False,False,False,False
Buddha Eye Treks,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Nepal Trek Ways Pvt Ltd,3.0,0,"['City Tours', 'Sightseeing Tours']",True,True,False,False,True,False,False,False,False
Snowbird Treks & Adventure Pvt Ltd,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Go! Running Tours Kathmandu,3.0,0,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Apex Asia Travel & Trekking,3.0,0,['Air Tours'],False,False,True,False,False,False,False,False,False
YogHimalaya,3.0,0,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
Travel Beyond Pvt Ltd,3.0,0,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
Travel Her Way,3.0,0,['Climbing Tours'],False,False,True,True,False,False,False,False,False
Picturesque,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Signature Holidays,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Xtreme Climbers,3.0,0,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
E Travel Nepal,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Adventure Mountain Club,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Sherpa Altitude Adventure Treks and Expedition,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Amantran Spa & Salon,3.0,0,['Spas'],False,False,False,False,False,True,False,False,False
Baba Tour And Travel,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Sherpa Land Adventure,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Heavenly Himalaya Treks & Tours,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Secrets of the Himalaya,3.0,0,"['4WD, ATV & Off-Road Tours', 'Bike Tours']",False,False,False,True,False,False,False,False,False
Castello Cashmere,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Tourist Adventure International,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
QFX Kumari,3.0,0,['Movie Theaters'],False,True,False,False,True,False,False,False,False
Red Carpet,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Api Himal Treks & Expedition,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Travel Nepal,3.0,0,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Auronepal Travel and Trek,3.0,0,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
Adventure Advisor Nepal,3.0,0,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
Journey 2 himalaya Treks,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Joyful Trekking,3.0,0,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
Arnav Travel,3.0,0,"['Distillery Tours', 'Taxis & Shuttles']",False,False,False,False,False,False,False,False,False
Alpine Pashmina House,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Trekker Nepal,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Ecovoyage Travel and Tours,3.0,0,"['Parasailing & Paragliding', 'River Rafting & Tubing']",False,False,False,True,False,False,False,False,False
Adventure Ascent,3.0,0,"['Climbing Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Shanti Yoga Ashram,3.0,0,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
Mam Holidays,3.0,0,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Trek Dream Nepal,3.0,0,"['Eco Tours', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
Sherpa Himalaya,3.0,0,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
Sherpa Mountains and Adventure,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Black Stork Trek and Expedition,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Temple Bar - Irish Pub,3.0,0,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
Sherpa Shepherds,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Ocean To Sky Adventures,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Experience Earth,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Sherpa Khumbiyila Adventures,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Namaste Roving Tours And Travels,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
FunExpedia,3.0,0,['Climbing Tours'],False,False,True,True,False,False,False,False,False
Adventure Polygon,3.0,0,['Multi-day Tours'],True,False,False,False,False,False,False,False,False
Hike Nepal,3.0,0,"['Cultural Tours', 'Safaris']",False,True,False,False,False,False,False,False,True
Nepal Academy Treks and Expedition,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Nepal Seasonal Adventure Treks,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Dream Carrier Treks and Expedition,3.0,0,"['Climbing Tours', 'Eco Tours']",False,False,True,True,False,False,False,False,False
Nepal Snowfall Mountains Treks and Expeditions,3.0,0,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Typical Himalayan Treks & Expedition,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Ocean to Sky Adventures,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Adventure Mountain Nest,3.0,0,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
Taiao Nepal Eco Treks,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Jyotirlingeshwor,3.0,0,['Religious Sites'],True,True,False,False,False,False,False,False,True
Heaven Hikers Adventure,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Shahid Gate,3.0,0,"['Points of Interest & Landmarks', 'Monuments & Statues']",True,True,True,False,False,False,False,False,False
Himalaya Safty Treks & Expedition,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
"ARTUDIO ""Centre for Visual Arts""",3.0,0,['Art Galleries'],True,True,False,False,False,False,False,False,True
Standard Chartered Vehicle Service Pvt  Ltd,3.0,0,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Happyharitrek & Expeditions,3.0,0,['Climbing Tours'],False,False,True,True,False,False,False,False,False
Ganga Jamuna Adventure Treks & Expedition,3.0,0,"['Cultural Tours', 'Sightseeing Tours']",False,True,False,False,False,False,False,False,True
Express Himalaya Travel,3.0,0,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
Body & Mind - A Healing Spa,3.0,0,['Spas'],False,False,False,False,False,True,False,False,False
Climbing Expedition,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Rose Mountain Tours and Travels,3.0,0,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
Himalayan Pilgrimage Journey,3.0,0,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Fresh Liquorland,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Chulu Far East Peak,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Yogadham,3.0,0,"['Yoga & Pilates', 'Lessons & Workshops']",False,False,False,False,False,True,False,False,False
Himalayan Treks,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Mystical Nepal Treks,3.0,0,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Simsime Travels & Tours,3.0,0,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
Lalman Trek and Expedition,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Meraki Adventure,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Book Paradise,3.0,0,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
FCube Cinemas,3.0,0,['Movie Theaters'],False,True,False,False,True,False,False,False,False
Trip Himalaya Treks & Expedition (P) LTD,3.0,0,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Travel Devisers,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Destination Everest,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Krishna International Travels and Tours,3.0,0,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
Ganesh Himal Trekkings & Tours PL,3.0,0,"['Cultural Tours', 'Helicopter Tours']",False,True,False,False,False,False,False,False,True
Four Himalayan Magic,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Tourism Society,3.0,0,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
Top Tour Nepal,3.0,0,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Travelling Fantasy,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Blue Bird Travel and Tours,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Sherpa Guides Service,3.0,0,"['Climbing Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Great Himalayan Riders,3.0,0,"['Multi-day Tours', 'Biking Trails']",True,False,False,False,False,False,False,False,False
Me Travel and Tours,3.0,0,"['City Tours', 'Hiking & Camping Tours']",True,True,False,False,True,False,False,False,False
Tashi Delek Nepal Treks,3.0,0,"['Climbing Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Roaming Nepal,3.0,0,"['City Tours', 'Hiking & Camping Tours']",True,True,False,False,True,False,False,False,False
Nepal Trekking Guide,3.0,0,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Trekadviser,3.0,0,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Punya Tours & Travels,3.0,0,"['Parasailing & Paragliding', 'Submarine Tours']",False,False,False,True,False,False,False,False,False
Aarohi Holiday,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Himalayan Randonner,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Joyful Trekking,3.0,0,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Pancha Kosha Himalayan Spa,3.0,0,['Spas'],False,False,False,False,False,True,False,False,False
Car & Tour Nepal,3.0,0,"['Parasailing & Paragliding', 'River Rafting & Tubing']",False,False,False,True,False,False,False,False,False
Alpine Ascent Nepal,3.0,0,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Bound Travels & Tours,3.0,0,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Outdoor Himalayan Treks,3.0,0,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
